Image Name,Name,X,Y,Height,Width,Signal,Total,Area,Bkgnd.,Max,Mean,Median,Min
20121007A_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_d2,673,770,52,61,1.5534E+7,4.4082E+7,3172,9.0000E+3,3.4144E+4,1.3897E+4,1.1056E+4,5.0080E+3
20121007A_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_d3,734,766,52,61,1.6564E+7,4.4173E+7,3172,8.7040E+3,3.1616E+4,1.3926E+4,1.1248E+4,5.2160E+3
20121007A_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_d4,654,1402,52,61,3.9609E+7,8.5286E+7,3172,1.4400E+4,4.5120E+4,2.6887E+4,2.4232E+4,8.3200E+3
20121007A_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_d5,715,1405,52,61,3.7699E+7,8.0458E+7,3172,1.3480E+4,4.5280E+4,2.5365E+4,2.1584E+4,9.4240E+3
20121007A_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_d6,776,1406,52,63,4.4364E+7,9.4788E+7,3276,1.5392E+4,4.6560E+4,2.8934E+4,2.7704E+4,9.2320E+3
20121007A_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_dt1,977,760,52,61,2.7466E+7,5.8018E+7,3172,9.6320E+3,3.6800E+4,1.8291E+4,1.6424E+4,5.1200E+3
20121007A_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_dt2,1040,757,52,61,1.8190E+7,4.6916E+7,3172,9.0560E+3,2.9376E+4,1.4791E+4,1.3344E+4,5.1040E+3
20121007A_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_dt3,1101,757,52,61,1.7457E+7,4.6639E+7,3172,9.2000E+3,3.2320E+4,1.4703E+4,1.1952E+4,4.4480E+3
20121007A_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_dt4,1021,1409,52,59,2.2831E+7,5.6825E+7,3068,1.1080E+4,4.0640E+4,1.8522E+4,1.4280E+4,6.1920E+3
20121007A_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_dt5,1080,1410,52,61,2.0314E+7,5.4165E+7,3172,1.0672E+4,3.9744E+4,1.7076E+4,1.3432E+4,7.0560E+3
20121007A_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_t1,794,764,52,61,1.8738E+7,4.7007E+7,3172,8.9120E+3,3.5968E+4,1.4819E+4,1.1360E+4,4.5440E+3
20121007A_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_t2,855,760,52,61,3.3008E+7,6.2571E+7,3172,9.3200E+3,4.2592E+4,1.9726E+4,1.4424E+4,5.4080E+3
20121007A_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_t3,916,760,52,61,4.0723E+7,7.2367E+7,3172,9.9760E+3,4.4736E+4,2.2814E+4,1.8816E+4,4.8960E+3
20121007A_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_t4,839,1406,52,61,3.4113E+7,7.3293E+7,3172,1.2352E+4,4.4032E+4,2.3106E+4,1.8688E+4,7.8720E+3
20121007A_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_t5,899,1407,52,61,4.1282E+7,8.3583E+7,3172,1.3336E+4,4.6176E+4,2.6350E+4,2.4056E+4,8.4960E+3
20121007A_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_t6,960,1408,52,61,2.6747E+7,6.3365E+7,3172,1.1544E+4,4.0256E+4,1.9976E+4,1.6704E+4,6.5600E+3
20121007A_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_v1,422,770,52,68,3.7717E+7,7.1464E+7,3536,9.5440E+3,4.4416E+4,2.0210E+4,1.5344E+4,5.9040E+3
20121007A_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_v2,490,770,52,61,3.7629E+7,6.8080E+7,3172,9.6000E+3,4.3680E+4,2.1463E+4,1.7016E+4,5.4400E+3
20121007A_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_v3,551,770,52,61,3.8763E+7,6.9976E+7,3172,9.8400E+3,4.3200E+4,2.2060E+4,1.7576E+4,6.0960E+3
20121007A_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_v4,466,1398,52,65,3.7851E+7,7.7735E+7,3380,1.1800E+4,4.6784E+4,2.2999E+4,1.8024E+4,7.3280E+3
20121007A_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_v5,531,1399,52,61,2.7143E+7,6.4801E+7,3172,1.1872E+4,4.0832E+4,2.0429E+4,1.6160E+4,8.0320E+3
20121007A_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_v6,593,1399,52,61,3.7294E+7,7.8555E+7,3172,1.3008E+4,4.5568E+4,2.4765E+4,2.0288E+4,9.0560E+3
20121007B_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_d1,739,768,67,60,9.8059E+7,1.5810E+8,4020,1.4936E+4,6.1344E+4,3.9329E+4,4.1632E+4,8.9120E+3
20121007B_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_d2,799,762,67,57,9.5362E+7,1.5020E+8,3819,1.4360E+4,6.1280E+4,3.9330E+4,4.0032E+4,1.0112E+4
20121007B_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_d3,856,763,67,67,1.2156E+8,1.7765E+8,4489,1.2496E+4,6.2048E+4,3.9575E+4,4.1856E+4,8.8160E+3
20121007B_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_d4,807,1401,67,61,9.2891E+7,1.6512E+8,4087,1.7672E+4,6.1632E+4,4.0400E+4,3.9744E+4,1.1184E+4
20121007B_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_d5,868,1401,67,60,8.9919E+7,1.5080E+8,4020,1.5144E+4,6.1408E+4,3.7512E+4,3.5392E+4,1.0560E+4
20121007B_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_d6,928,1399,67,66,1.0571E+8,1.8771E+8,4422,1.8544E+4,6.1728E+4,4.2448E+4,4.4320E+4,1.1792E+4
20121007B_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_dt1,1106,746,67,60,1.0595E+8,1.6329E+8,4020,1.4264E+4,6.0480E+4,4.0620E+4,4.2816E+4,1.0496E+4
20121007B_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_dt2,1166,742,67,65,9.7621E+7,1.5887E+8,4355,1.4064E+4,5.9584E+4,3.6480E+4,3.5328E+4,9.9040E+3
20121007B_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_dt3,1231,742,67,62,8.0071E+7,1.3025E+8,4154,1.2080E+4,5.9648E+4,3.1356E+4,2.6176E+4,8.8800E+3
20121007B_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_dt4,1177,1391,67,60,7.7725E+7,1.3481E+8,4020,1.4200E+4,6.0768E+4,3.3535E+4,2.7888E+4,1.0032E+4
20121007B_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_dt5,1237,1387,67,66,9.4566E+7,1.6518E+8,4422,1.5968E+4,6.2048E+4,3.7353E+4,3.4112E+4,9.6000E+3
20121007B_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_t1,923,758,67,58,8.3422E+7,1.3064E+8,3886,1.2152E+4,6.0736E+4,3.3619E+4,2.9152E+4,8.2240E+3
20121007B_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_t2,981,752,67,62,9.5320E+7,1.5364E+8,4154,1.4040E+4,6.1152E+4,3.6987E+4,3.4880E+4,9.9040E+3
20121007B_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_t3,1043,748,67,63,9.6337E+7,1.7346E+8,4221,1.8272E+4,6.1824E+4,4.1095E+4,4.1248E+4,1.0304E+4
20121007B_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_t4,994,1394,67,60,7.8427E+7,1.3477E+8,4020,1.4016E+4,6.0192E+4,3.3525E+4,2.7960E+4,1.0544E+4
20121007B_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_t5,1054,1393,67,60,9.2023E+7,1.5943E+8,4020,1.6768E+4,6.1920E+4,3.9659E+4,3.9776E+4,1.0832E+4
20121007B_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_t6,1114,1393,67,63,8.4035E+7,1.4843E+8,4221,1.5256E+4,5.9200E+4,3.5165E+4,3.0768E+4,1.0736E+4
20121007B_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_v1,547,772,67,71,9.2650E+7,1.5202E+8,4757,1.2480E+4,5.9712E+4,3.1957E+4,2.6352E+4,8.6720E+3
20121007B_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_v2,618,768,67,60,8.3387E+7,1.4037E+8,4020,1.4176E+4,5.9904E+4,3.4919E+4,3.1072E+4,9.3120E+3
20121007B_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_v3,678,768,67,60,8.5144E+7,1.4290E+8,4020,1.4368E+4,6.0288E+4,3.5548E+4,3.2976E+4,8.8640E+3
20121007B_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_v4,615,1404,67,70,9.4855E+7,1.5774E+8,4690,1.3408E+4,6.1472E+4,3.3633E+4,2.7976E+4,9.5040E+3
20121007B_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_v5,685,1400,67,60,7.3374E+7,1.3319E+8,4020,1.4880E+4,6.0224E+4,3.3132E+4,2.7080E+4,1.0736E+4
20121007B_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_v6,745,1401,67,62,8.7672E+7,1.5540E+8,4154,1.6304E+4,6.1120E+4,3.7410E+4,3.3856E+4,1.0016E+4
20121007C_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_d1,651,759,67,60,6.4999E+7,1.2511E+8,4020,1.4952E+4,5.4720E+4,3.1121E+4,2.6432E+4,1.0880E+4
20121007C_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_d2,711,763,67,60,6.0577E+7,1.1930E+8,4020,1.4608E+4,5.3984E+4,2.9677E+4,2.4264E+4,1.0480E+4
20121007C_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_d3,771,768,67,65,7.2336E+7,1.3404E+8,4355,1.4168E+4,5.6096E+4,3.0778E+4,2.5424E+4,9.4720E+3
20121007C_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_d4,648,1398,67,62,6.0045E+7,1.2800E+8,4154,1.6360E+4,5.5328E+4,3.0815E+4,2.5024E+4,1.1744E+4
20121007C_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_d5,710,1403,67,59,5.2394E+7,1.1401E+8,3956,1.5576E+4,5.3536E+4,2.8820E+4,2.2568E+4,1.1760E+4
20121007C_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_d6,769,1410,67,64,6.7054E+7,1.3638E+8,4288,1.6168E+4,5.3824E+4,3.1806E+4,2.7840E+4,1.1552E+4
20121007C_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_dt1,1018,771,67,62,5.7922E+7,1.1222E+8,4154,1.3072E+4,5.0048E+4,2.7016E+4,2.1056E+4,9.0240E+3
20121007C_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_dt2,1080,771,67,65,5.4880E+7,1.1174E+8,4355,1.3056E+4,5.0432E+4,2.5658E+4,1.9200E+4,9.6320E+3
20121007C_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_dt3,1145,775,67,61,4.0227E+7,9.4633E+7,4087,1.3312E+4,4.8800E+4,2.3155E+4,1.6768E+4,8.2400E+3
20121007C_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_dt4,1016,1424,67,60,4.4706E+7,1.0153E+8,4020,1.4136E+4,5.1680E+4,2.5257E+4,1.8688E+4,9.8400E+3
20121007C_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_dt5,1076,1427,67,64,5.3535E+7,1.2067E+8,4288,1.5656E+4,5.4560E+4,2.8141E+4,2.1168E+4,1.0944E+4
20121007C_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_t1,836,768,67,60,4.7196E+7,1.0016E+8,4020,1.3176E+4,5.2000E+4,2.4916E+4,1.7976E+4,8.1760E+3
20121007C_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_t2,896,768,67,60,5.4870E+7,1.0867E+8,4020,1.3384E+4,5.2352E+4,2.7033E+4,2.0256E+4,8.4640E+3
20121007C_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_t3,956,770,67,62,5.8646E+7,1.1474E+8,4154,1.3504E+4,5.4208E+4,2.7622E+4,2.0408E+4,9.2160E+3
20121007C_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_t4,833,1407,67,62,4.5763E+7,1.0674E+8,4154,1.4680E+4,5.1072E+4,2.5697E+4,1.9096E+4,1.1152E+4
20121007C_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_t5,895,1413,67,60,5.6660E+7,1.2095E+8,4020,1.5992E+4,5.5040E+4,3.0087E+4,2.4256E+4,1.1104E+4
20121007C_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_t6,955,1419,67,61,4.1739E+7,1.0243E+8,4090,1.4840E+4,4.7712E+4,2.5045E+4,1.9408E+4,1.0848E+4
20121007C_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_v1,463,755,67,66,4.7322E+7,1.0686E+8,4422,1.3464E+4,4.8640E+4,2.4166E+4,1.8160E+4,9.9040E+3
20121007C_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_v2,529,755,67,60,5.0085E+7,1.0553E+8,4020,1.3792E+4,5.1264E+4,2.6251E+4,1.9792E+4,9.1040E+3
20121007C_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_v3,589,758,67,62,5.5669E+7,1.1452E+8,4154,1.4168E+4,5.3056E+4,2.7569E+4,2.1056E+4,1.0096E+4
20121007C_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_v4,459,1376,67,67,5.1180E+7,1.1619E+8,4492,1.4472E+4,5.2768E+4,2.5866E+4,1.9184E+4,8.0640E+3
20121007C_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_v5,526,1384,67,60,4.0854E+7,1.0170E+8,4020,1.5136E+4,5.0720E+4,2.5299E+4,1.8928E+4,1.0992E+4
20121007C_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_v6,586,1391,67,62,5.1733E+7,1.1747E+8,4154,1.5824E+4,5.3216E+4,2.8278E+4,2.1712E+4,1.0720E+4
20121007D_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_d1,766,721,67,61,1.0738E+8,1.5538E+8,4087,1.1744E+4,5.9776E+4,3.8018E+4,4.0480E+4,4.6080E+3
20121007D_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_d2,827,723,67,59,1.0092E+8,1.4513E+8,3953,1.1184E+4,5.9680E+4,3.6715E+4,3.8272E+4,3.5360E+3
20121007D_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_d3,886,722,67,65,1.2081E+8,1.6527E+8,4355,1.0208E+4,6.0576E+4,3.7949E+4,4.0064E+4,4.8320E+3
20121007D_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_d4,784,1352,67,61,8.9149E+7,1.5853E+8,4087,1.6976E+4,5.9744E+4,3.8789E+4,3.8144E+4,7.1520E+3
20121007D_actin_90ug_gastrocnemius_7dDT_20120824_v1_v2_v3_d1_d2_d3_t1_t2_t3_dt1_dt2_dt3_OR_v4_v5_v6_d4_d5_d6_t4_t5_t6_dt4_dt5.tif,actin_gastrocnemius_d5,845,1355,67,60,8.3345E+7,1.4403E+8,4020,1.5096E+4,5.9008E+4,3.5829E+4,3.4128E+4,7.9040E+3
